order_1based,external_file_order_key,official_source_file,modality,zero_run_type,start_index_inclusive,end_index_exclusive,length_native_steps,run_ratio_of_500,relative_start,relative_end,sample_zero_row_ratio,frozen_P_values,frozen_O_values,zero_context_3_positions_diagnostic_only,certified_missingness
26,附件3_未对齐版本_26,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_26.pkl,vision,interior_zero_candidate,121,122,1,0.002,0.242,0.244,0.798,2,2,1,False
26,附件3_未对齐版本_26,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_26.pkl,vision,interior_zero_candidate,129,131,2,0.004,0.258,0.262,0.798,2,2,2,False
26,附件3_未对齐版本_26,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_26.pkl,vision,interior_zero_candidate,136,137,1,0.002,0.272,0.274,0.798,2,2,1,False
26,附件3_未对齐版本_26,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_26.pkl,vision,suffix_zero_ambiguous,141,500,359,0.718,0.282,1.0,0.798,2,2,0,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,12,13,1,0.002,0.024,0.026,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,16,18,2,0.004,0.032,0.036,0.796,2,2,2,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,21,22,1,0.002,0.042,0.044,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,23,24,1,0.002,0.046,0.048,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,26,27,1,0.002,0.052,0.054,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,29,30,1,0.002,0.058,0.06,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,32,33,1,0.002,0.064,0.066,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,34,36,2,0.004,0.068,0.072,0.796,2,2,2,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,44,45,1,0.002,0.088,0.09,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,50,51,1,0.002,0.1,0.102,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,54,55,1,0.002,0.108,0.11,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,56,57,1,0.002,0.112,0.114,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,58,59,1,0.002,0.116,0.118,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,62,63,1,0.002,0.124,0.126,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,69,70,1,0.002,0.138,0.14,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,76,77,1,0.002,0.152,0.154,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,79,80,1,0.002,0.158,0.16,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,84,85,1,0.002,0.168,0.17,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,87,88,1,0.002,0.174,0.176,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,89,90,1,0.002,0.178,0.18,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,99,101,2,0.004,0.198,0.202,0.796,2,2,2,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,103,105,2,0.004,0.206,0.21,0.796,2,2,2,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,106,107,1,0.002,0.212,0.214,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,110,111,1,0.002,0.22,0.222,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,113,114,1,0.002,0.226,0.228,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,123,125,2,0.004,0.246,0.25,0.796,2,2,2,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,127,128,1,0.002,0.254,0.256,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,129,130,1,0.002,0.258,0.26,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,interior_zero_candidate,133,134,1,0.002,0.266,0.268,0.796,2,2,1,False
27,附件3_未对齐版本_27,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_27.pkl,vision,suffix_zero_ambiguous,136,500,364,0.728,0.272,1.0,0.796,2,2,0,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,3,4,1,0.002,0.006,0.008,0.816,2,2,1,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,8,9,1,0.002,0.016,0.018,0.816,2,2,1,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,14,15,1,0.002,0.028,0.03,0.816,2,2,1,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,17,18,1,0.002,0.034,0.036,0.816,2,2,1,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,23,25,2,0.004,0.046,0.05,0.816,2,2,2,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,27,28,1,0.002,0.054,0.056,0.816,2,2,1,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,34,35,1,0.002,0.068,0.07,0.816,2,2,1,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,39,40,1,0.002,0.078,0.08,0.816,2,2,1,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,52,53,1,0.002,0.104,0.106,0.816,2,2,1,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,55,58,3,0.006,0.11,0.116,0.816,2,2,3,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,59,61,2,0.004,0.118,0.122,0.816,2,2,2,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,63,65,2,0.004,0.126,0.13,0.816,2,2,2,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,66,68,2,0.004,0.132,0.136,0.816,2,2,2,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,70,72,2,0.004,0.14,0.144,0.816,2,2,2,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,75,76,1,0.002,0.15,0.152,0.816,2,2,1,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,77,78,1,0.002,0.154,0.156,0.816,2,2,1,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,79,80,1,0.002,0.158,0.16,0.816,2,2,1,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,83,85,2,0.004,0.166,0.17,0.816,2,2,2,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,88,89,1,0.002,0.176,0.178,0.816,2,2,1,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,90,92,2,0.004,0.18,0.184,0.816,2,2,2,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,96,97,1,0.002,0.192,0.194,0.816,2,2,1,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,99,100,1,0.002,0.198,0.2,0.816,2,2,1,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,104,105,1,0.002,0.208,0.21,0.816,2,2,1,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,108,109,1,0.002,0.216,0.218,0.816,2,2,1,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,111,112,1,0.002,0.222,0.224,0.816,2,2,1,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,116,119,3,0.006,0.232,0.238,0.816,2,2,3,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,122,123,1,0.002,0.244,0.246,0.816,2,2,1,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,124,125,1,0.002,0.248,0.25,0.816,2,2,1,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,interior_zero_candidate,126,127,1,0.002,0.252,0.254,0.816,2,2,1,False
28,附件3_未对齐版本_28,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_28.pkl,vision,suffix_zero_ambiguous,132,500,368,0.736,0.264,1.0,0.816,2,2,0,False
29,附件3_未对齐版本_29,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_29.pkl,vision,interior_zero_candidate,1,2,1,0.002,0.002,0.004,0.904,2,2,1,False
29,附件3_未对齐版本_29,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_29.pkl,vision,interior_zero_candidate,5,6,1,0.002,0.01,0.012,0.904,2,2,1,False
29,附件3_未对齐版本_29,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_29.pkl,vision,interior_zero_candidate,9,14,5,0.01,0.018,0.028,0.904,2,2,5,False
29,附件3_未对齐版本_29,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_29.pkl,vision,interior_zero_candidate,15,17,2,0.004,0.03,0.034,0.904,2,2,2,False
29,附件3_未对齐版本_29,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_29.pkl,vision,interior_zero_candidate,28,29,1,0.002,0.056,0.058,0.904,2,2,1,False
29,附件3_未对齐版本_29,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_29.pkl,vision,interior_zero_candidate,35,36,1,0.002,0.07,0.072,0.904,2,2,1,False
29,附件3_未对齐版本_29,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_29.pkl,vision,interior_zero_candidate,39,40,1,0.002,0.078,0.08,0.904,2,2,1,False
29,附件3_未对齐版本_29,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_29.pkl,vision,interior_zero_candidate,44,45,1,0.002,0.088,0.09,0.904,2,2,1,False
29,附件3_未对齐版本_29,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_29.pkl,vision,interior_zero_candidate,50,51,1,0.002,0.1,0.102,0.904,2,2,1,False
29,附件3_未对齐版本_29,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_29.pkl,vision,interior_zero_candidate,52,53,1,0.002,0.104,0.106,0.904,2,2,1,False
29,附件3_未对齐版本_29,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_29.pkl,vision,interior_zero_candidate,54,56,2,0.004,0.108,0.112,0.904,2,2,2,False
29,附件3_未对齐版本_29,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_29.pkl,vision,interior_zero_candidate,59,60,1,0.002,0.118,0.12,0.904,2,2,1,False
29,附件3_未对齐版本_29,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_29.pkl,vision,interior_zero_candidate,61,62,1,0.002,0.122,0.124,0.904,2,2,1,False
29,附件3_未对齐版本_29,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_29.pkl,vision,interior_zero_candidate,66,67,1,0.002,0.132,0.134,0.904,2,2,1,False
29,附件3_未对齐版本_29,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_29.pkl,vision,suffix_zero_ambiguous,68,500,432,0.864,0.136,1.0,0.904,2,2,0,False
30,附件3_未对齐版本_30,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_30.pkl,vision,prefix_zero_ambiguous,0,2,2,0.004,0.0,0.004,0.902,2,2,0,False
30,附件3_未对齐版本_30,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_30.pkl,vision,interior_zero_candidate,6,7,1,0.002,0.012,0.014,0.902,2,2,1,False
30,附件3_未对齐版本_30,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_30.pkl,vision,interior_zero_candidate,13,14,1,0.002,0.026,0.028,0.902,2,2,1,False
30,附件3_未对齐版本_30,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_30.pkl,vision,interior_zero_candidate,16,17,1,0.002,0.032,0.034,0.902,2,2,1,False
30,附件3_未对齐版本_30,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_30.pkl,vision,interior_zero_candidate,21,23,2,0.004,0.042,0.046,0.902,2,2,2,False
30,附件3_未对齐版本_30,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_30.pkl,vision,interior_zero_candidate,27,29,2,0.004,0.054,0.058,0.902,2,2,2,False
30,附件3_未对齐版本_30,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_30.pkl,vision,interior_zero_candidate,35,36,1,0.002,0.07,0.072,0.902,2,2,1,False
30,附件3_未对齐版本_30,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_30.pkl,vision,interior_zero_candidate,37,41,4,0.008,0.074,0.082,0.902,2,2,4,False
30,附件3_未对齐版本_30,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_30.pkl,vision,interior_zero_candidate,44,45,1,0.002,0.088,0.09,0.902,2,2,1,False
30,附件3_未对齐版本_30,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_30.pkl,vision,interior_zero_candidate,48,50,2,0.004,0.096,0.1,0.902,2,2,2,False
30,附件3_未对齐版本_30,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_30.pkl,vision,interior_zero_candidate,52,55,3,0.006,0.104,0.11,0.902,2,2,3,False
30,附件3_未对齐版本_30,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_30.pkl,vision,interior_zero_candidate,60,61,1,0.002,0.12,0.122,0.902,2,2,1,False
30,附件3_未对齐版本_30,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_30.pkl,vision,interior_zero_candidate,66,69,3,0.006,0.132,0.138,0.902,2,2,3,False
30,附件3_未对齐版本_30,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_30.pkl,vision,interior_zero_candidate,70,71,1,0.002,0.14,0.142,0.902,2,2,1,False
30,附件3_未对齐版本_30,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_30.pkl,vision,suffix_zero_ambiguous,74,500,426,0.852,0.148,1.0,0.902,2,2,0,False
